Date,HSBA.UK,BARC.UK,LLOY.UK,RBS.UK,BP.UK,RDSA.UK,RIO.UK,AAL.UK
2010-03-05,0.017207445312939162,0.07955138236828385,0.03946375843265737,0.11766694843617942,0.05306230200633588,0.04900588070568479,0.0673388778858044,0.08888662344823728
2010-03-08,0.008138751683879786,0.07813823323636648,0.03709956709956708,0.09639296516186846,0.07146204834066094,0.06617647058823528,0.10106635299562283,0.11953595845541831
2010-03-09,-0.02257121986851718,0.10490820532034473,-0.005819308381478705,0.078884951307308,0.07511757919957418,0.06236017897091739,0.10078675334156584,0.11048037425832935
2010-03-10,-0.004818520843333451,0.13363542106677917,-0.004582043343653308,0.04637438963887508,0.101356528009374,0.09426462237365141,0.14734368409424148,0.1749396547909916
2010-03-11,-0.0336265530062575,0.09813664596273308,0.0769493260535743,0.07643516659975913,0.07776943131103353,0.07346368715083806,0.11253446824287261,0.12071525830617191
2010-03-12,-0.005522652396640626,0.11280749561387138,0.14008822349953198,0.1602505976424038,0.0503282275711161,0.047177529315516775,0.06504889614107845,0.1053043240816589
2010-03-15,-0.028024453625979162,0.0891980959355545,0.11978656212566707,0.13223272960410326,0.031825153374233084,0.02548966997585178,0.03970967992916119,0.05756843256674449
2010-03-16,-0.023430774413294886,0.08977582986061217,0.0859607942650511,0.1413341132055408,0.03032996804029886,0.035008017103153266,0.017591368730992984,0.02270819450814776
2010-03-17,-0.0008123016472723066,0.07906466676100177,0.07091798344620015,0.10645219128608385,0.039599578503688226,0.050724637681159424,0.04508693089996707,0.05288476269264941
2010-03-18,-0.04195920172480505,0.04766506747661614,0.02867628763373964,0.05026975243281395,0.03432355644689555,0.04164442071542984,0.007700568651960227,0.025708023916420242
2010-03-19,-0.03652357886531943,0.03651080979541654,0.12787494260550147,0.11476372924648781,0.03468099731300378,0.03183023872679036,-0.01357613458446738,-0.00018299040364266883
2010-03-22,-0.03277034601300344,0.017599186164801717,0.1489661852023414,0.12313780260707641,0.01644587511864959,0.016056857067649366,0.0007126024807033726,0.013409026689614523
2010-03-23,-0.04290882107411187,0.02886081094813875,0.16627270465289867,0.09058468295360944,0.01550863409444303,0.006486766995329463,0.027145027904794672,0.002769897656047293
2010-03-24,-0.0335391603010452,0.05299602358425881,0.13547607731305455,0.0971631734665972,0.021626829568283323,0.007025761124121788,0.03289096860865137,0.023702380398016976
2010-03-25,0.015606748243043977,0.03938143638254332,0.1328213545941297,0.07116637063351106,0.014440359477124076,0.004166666666666874,0.04678473539953609,0.02547922720687379
2010-03-26,0.00986728216964794,0.048611578027297986,0.11255470193523287,0.06693563608909026,0.020293984062099923,0.00758765044479337,0.05633456509886803,0.04936537528411278
2010-03-29,0.0007473841554559435,0.026372177352892656,0.09995326556840767,0.0346618835752055,0.00797041906327034,-0.012651691195455617,0.05631824614019898,0.056897704291021034
2010-03-30,-0.03295332085531155,-0.003934039274825385,0.06953959053028069,-0.0066671296617821785,-0.010602282632934057,-0.02937420178799488,0.03451067215553327,0.03905363326834088
2010-03-31,-0.01906135795345254,0.002734400737958609,0.1299711757473141,0.04759961593855011,-0.015208741491789746,-0.021014864172219427,0.04705582266450503,0.05159194443752946
2010-04-01,-0.006761051719156308,0.013575853433504648,0.06032456838326472,0.015924661457736633,-0.005978982968957713,-0.010539845758354649,0.09932356857523295,0.10622621753454031
2010-04-06,-0.008421865945528295,0.030024326035522853,0.055471054994593816,0.026735751295336785,0.026188107756958123,0.008549222797927358,0.09883667641978366,0.11660878896183458
2010-04-07,0.002539153357109747,0.010272281302472708,0.02350347574092848,0.017710454659863206,0.012148930168836003,-0.002577984016499113,0.04381201702986348,0.089601936076108
2010-04-08,0.0032819357595057497,-0.006738719968747975,-0.017754678479864672,-0.011013165945296777,-0.00012039247948314458,-0.003359173126615045,0.020631965262747576,0.059999172938549394
2010-04-09,-0.005901651708273614,-0.03314507019525592,-0.012627003156750805,-0.01972142383373865,0.009583828296454433,0.019190871369294538,0.01726117343753142,0.0729174747965553
2010-04-12,0.009732777174637608,-0.01163759938445752,0.007499737771406556,-0.015147829548218694,0.014609174237672384,0.02492858997662939,0.019936849775330945,0.054538817230469716
2010-04-13,0.016181229773462702,-0.010566886140998988,0.006019084037035105,-0.004682891685615975,0.021215456101736363,0.02850418410041833,-0.00844105424868613,0.03901089663013102
